2.529104, 1639.072407, 1634.440598, 1315.864550, 782.102389, -0.443718, 0.268916, -0.095704, -0.001974, -0.000805, 1399
2.528539, 1639.039532, 1634.399601, 1316.044997, 782.095633, -0.443591, 0.268547, -0.095432, -0.001975, -0.000818, 1398
2.528914, 1639.102257, 1634.437811, 1316.038704, 782.019892, -0.443395, 0.268283, -0.095271, -0.001962, -0.000793, 1397
2.529130, 1639.052029, 1634.424467, 1315.785829, 782.162662, -0.443355, 0.268294, -0.095297, -0.001967, -0.000775, 1396
2.530000, 1639.061210, 1634.438866, 1315.770713, 782.188654, -0.443347, 0.268266, -0.095277, -0.001968, -0.000775, 1395
2.529308, 1639.194722, 1634.535560, 1315.983898, 781.979763, -0.443546, 0.268647, -0.095524, -0.001955, -0.000794, 1394
2.529351, 1639.260660, 1634.632698, 1316.052283, 782.009851, -0.443572, 0.268552, -0.095435, -0.001957, -0.000817, 1393
2.530145, 1639.267126, 1634.648929, 1315.982843, 782.056485, -0.443578, 0.268576, -0.095454, -0.001960, -0.000813, 1392
2.528341, 1639.151172, 1634.540322, 1315.649814, 782.071662, -0.443670, 0.269016, -0.095795, -0.001961, -0.000779, 1391
2.528294, 1639.143612, 1634.540652, 1315.533245, 782.204540, -0.443670, 0.269027, -0.095803, -0.001970, -0.000772, 1390
2.529031, 1639.200904, 1634.618609, 1315.588917, 782.192714, -0.443892, 0.269316, -0.095963, -0.001972, -0.000801, 1389
2.528605, 1639.159641, 1634.549889, 1315.801229, 782.053580, -0.443845, 0.269182, -0.095866, -0.001963, -0.000813, 1388
2.529272, 1639.155136, 1634.549136, 1315.847151, 782.007894, -0.443844, 0.269156, -0.095846, -0.001960, -0.000819, 1387
2.529610, 1639.173551, 1634.591286, 1315.706750, 781.999948, -0.443904, 0.269367, -0.096005, -0.001956, -0.000808, 1386
2.528723, 1639.224336, 1634.595323, 1316.035970, 781.855266, -0.443904, 0.269289, -0.095936, -0.001949, -0.000826, 1385
2.529596, 1639.222343, 1634.593845, 1315.999928, 781.812802, -0.443855, 0.269231, -0.095905, -0.001945, -0.000819, 1384
2.529751, 1639.283316, 1634.642674, 1315.962496, 781.899723, -0.443843, 0.269234, -0.095907, -0.001951, -0.000809, 1383
2.529340, 1639.358287, 1634.663663, 1316.032999, 782.022816, -0.443490, 0.268703, -0.095581, -0.001954, -0.000768, 1382
2.529913, 1639.298184, 1634.597220, 1316.091359, 782.030917, -0.443399, 0.268487, -0.095427, -0.001955, -0.000770, 1381
2.530425, 1639.327649, 1634.613182, 1316.153128, 781.891676, -0.443410, 0.268544, -0.095468, -0.001942, -0.000770, 1380
2.529137, 1639.386683, 1634.649553, 1316.078297, 781.831758, -0.443571, 0.269013, -0.095803, -0.001940, -0.000758, 1379
2.523848, 1639.177184, 1634.372049, 1315.807809, 782.027710, -0.443322, 0.268876, -0.095751, -0.001955, -0.000687, 1378
2.521849, 1639.216720, 1634.489431, 1315.583319, 782.197544, -0.443292, 0.268742, -0.095642, -0.001956, -0.000692, 1377
2.519660, 1639.090955, 1634.369149, 1315.540404, 781.966358, -0.443351, 0.269041, -0.095858, -0.001936, -0.000677, 1376
2.518628, 1639.006010, 1634.235181, 1315.489423, 781.836420, -0.443255, 0.269117, -0.095936, -0.001921, -0.000642, 1375
2.516693, 1639.099968, 1634.268474, 1315.780605, 781.503164, -0.443465, 0.269610, -0.096273, -0.001895, -0.000659, 1374
2.517101, 1639.195050, 1634.407553, 1315.855825, 781.465621, -0.443865, 0.270043, -0.096473, -0.001902, -0.000716, 1373
2.511358, 1639.359850, 1634.600579, 1316.231760, 781.605076, -0.443613, 0.269143, -0.095783, -0.001912, -0.000759, 1372
2.511430, 1639.417098, 1634.607471, 1316.259511, 781.669705, -0.443217, 0.268611, -0.095482, -0.001908, -0.000710, 1371
2.511558, 1639.456218, 1634.611500, 1316.426933, 781.516695, -0.443315, 0.268799, -0.095605, -0.001900, -0.000721, 1370
2.511944, 1639.427456, 1634.610887, 1316.357055, 781.601583, -0.443252, 0.268626, -0.095478, -0.001904, -0.000722, 1369
2.511901, 1639.425585, 1634.668678, 1315.986986, 781.774465, -0.443253, 0.268746, -0.095587, -0.001906, -0.000701, 1368
2.512417, 1639.482249, 1634.706636, 1315.992375, 781.804864, -0.443213, 0.268705, -0.095561, -0.001907, -0.000691, 1367
2.511708, 1639.517186, 1634.776777, 1315.938882, 781.910183, -0.443351, 0.268858, -0.095639, -0.001910, -0.000713, 1366
